property_type,area,bathrooms,bedrooms,parking_spots,neighborhood,rent,more_than_1_floor,furnished,barbecue_grill,kitchen,security,beach_distance,latitude,longitude
apartment,4.174387269895637,1,2,1,Boa Viagem,7.9724660159745655,0,0,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,4.174387269895637,2,2,1,Prado,7.489970898834801,0,0,0,0,0,4.683702757012971,-8.0598858,-34.9139126
apartment,4.31748811353631,1,2,1,Iputinga,7.358830898342354,0,0,0,0,1,7.476123930259325,-8.0467042,-34.9355447
apartment,4.787491742782046,3,3,2,Boa Viagem,7.8632667240095735,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.382026634673881,1,2,0,Graças,7.313220387090301,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,4.31748811353631,2,2,1,Cordeiro,7.090076835776092,0,0,0,0,0,6.911871548211403,-8.0449434,-34.9295547
apartment,4.867534450455582,3,3,1,Boa Vista,7.549609165154532,0,0,0,0,0,2.5255006230744748,-8.0578835,-34.8830382
apartment,5.393627546352362,1,4,2,Boa Viagem,8.476371196895983,0,0,0,1,0,0.1376187228681891,-8.1256661,-34.8985039
apartment,4.382026634673881,1,3,1,Iputinga,7.2078598714324755,0,0,0,1,0,8.14869983376449,-8.0426895,-34.9409153
apartment,3.912023005428146,2,2,1,Espinheiro,7.7406644019172415,0,1,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,4.927253685157205,3,3,1,Espinheiro,8.1886891244442,0,0,0,0,0,2.8237023263304324,-8.0423254,-34.8925592
apartment,4.653960350157523,3,3,2,Rosarinho,8.268731832117737,0,1,0,0,1,3.508070994208348,-8.0345431,-34.8984091
apartment,3.367295829986474,1,1,1,Boa Viagem,7.919356190660617,0,1,0,0,1,0.0920991959692865,-8.1018948,-34.8860013
apartment,3.4339872044851463,1,1,1,Boa Viagem,7.3777589082278725,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,4.90527477843843,3,3,2,Espinheiro,7.8709295967551425,0,0,0,1,0,2.744370909215076,-8.0462669,-34.8912236
apartment,4.382026634673881,2,3,1,Boa Viagem,7.90100705199242,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.04305126783455,1,2,2,Casa Forte,7.7406644019172415,0,0,0,0,0,5.2954397225225245,-8.0413815,-34.9150591
apartment,5.135798437050262,6,4,2,Boa Viagem,8.612503371220562,0,0,0,0,0,0.5986541021756294,-8.1427465,-34.9098556
apartment,4.499809670330265,1,2,1,Boa Vista,7.620705086838262,0,0,0,1,0,2.635958884718216,-8.0609627,-34.89086701516534
apartment,5.645446897643238,3,3,2,Boa Viagem,8.517193191416238,0,0,0,1,0,0.2173166925843614,-8.1426759,-34.9046048
apartment,4.820281565605037,2,3,1,Boa Viagem,7.718685495198466,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.174387269895637,2,3,1,Torre,7.649692623711514,0,0,0,1,1,4.993222680037368,-8.0478098,-34.9116778
apartment,3.4965075614664802,1,1,1,Boa Viagem,7.3777589082278725,0,0,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,3.6888794541139363,1,1,1,Ilha do Leite,7.666690200080086,0,1,0,1,0,2.615044478851156,-8.064662850000001,-34.89455960160785
apartment,4.248495242049359,3,2,2,Boa Viagem,7.52294091807237,0,0,0,1,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.007333185232471,1,2,1,Boa Viagem,8.101677747454572,0,1,0,0,1,0.0722627802751087,-8.1209374,-34.8960559
apartment,4.499809670330265,1,3,1,Graças,7.937374696163295,0,0,0,1,0,3.195035619342654,-8.0449945,-34.8956111
apartment,5.0106352940962555,5,4,2,Boa Viagem,8.922658299524402,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,3.912023005428146,2,2,2,Casa Forte,7.824046010856292,0,0,0,0,0,5.2954397225225245,-8.0413815,-34.9150591
apartment,4.31748811353631,1,3,1,Madalena,7.495541943884256,0,0,0,0,0,4.780816443791512,-8.0497637,-34.9093626
apartment,3.4011973816621555,1,1,1,Boa Viagem,7.313220387090301,0,1,0,0,1,0.7515783819224551,-8.1139123,-34.8991564
apartment,4.290459441148391,1,2,1,Imbiribeira,7.569927655242652,0,0,0,0,1,1.7652480185840782,-8.1101578,-34.9075502
apartment,4.248495242049359,2,2,1,Boa Viagem,7.600902459542082,0,0,1,1,1,1.0515493927636683,-8.1270868,-34.9079663
apartment,4.394449154672439,2,3,2,Boa Viagem,8.411832675758411,0,0,0,0,0,0.6015507550005008,-8.1144867,-34.8979226
apartment,3.912023005428146,1,2,0,Boa Vista,7.003065458786462,0,0,0,0,0,2.1735140433950804,-8.06099825,-34.88138150567374
apartment,4.248495242049359,1,3,1,Boa Vista,7.600902459542082,0,0,1,1,0,2.4751174454305205,-8.0613097,-34.8888196
apartment,4.189654742026425,1,2,0,Alto do Mandu,6.522092798170152,0,0,0,1,0,6.763535039807606,-8.0237972,-34.9262407
apartment,3.8066624897703196,1,2,1,Graças,7.6255950721324535,0,0,1,0,0,3.7664547149333054,-8.0394194,-34.9012035
apartment,4.007333185232471,2,2,1,Tamarineira,7.783224016336037,0,1,0,0,1,4.601742316043282,-8.0281721,-34.9071043
apartment,5.332718793265369,5,4,3,Jaqueira,9.104979856318357,0,0,1,0,1,3.737617255750932,-8.0397493,-34.9009458
apartment,4.382026634673881,1,3,1,Boa Viagem,7.07326971745971,0,0,0,0,0,1.1287877273685467,-8.128265,-34.9092509
apartment,4.31748811353631,2,3,1,Madalena,7.600902459542082,0,0,0,0,0,4.544836623351266,-8.0487288,-34.9073732
apartment,3.6888794541139363,1,1,1,Boa Vista,6.992096427415888,0,0,0,1,0,3.3826192939193587,-8.0576329,-34.897422641786875
apartment,3.912023005428146,2,2,2,Casa Forte,7.7406644019172415,0,0,0,1,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,5.0106352940962555,5,4,2,Boa Viagem,8.732304571033183,0,0,0,0,0,0.1446111007924479,-8.1123138,-34.8914985
apartment,3.6109179126442243,1,1,1,Boa Viagem,7.696212639346407,0,1,0,0,1,0.0847348774403711,-8.1179955,-34.8943442
apartment,5.0106352940962555,4,4,2,Boa Viagem,8.987196820661973,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.812184355372417,2,3,1,Boa Viagem,8.070906088787819,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,5.3706380281276624,4,4,3,Jaqueira,8.612503371220562,0,0,0,0,0,4.31744720635121,-8.0344802,-34.9058269
apartment,4.0943445622221,1,2,0,Jardim São Paulo,6.620073206530356,0,0,0,0,0,6.231231467932426,-8.0783145,-34.9368024
apartment,4.465908118654584,2,3,2,Madalena,8.006367567650246,0,1,0,0,1,4.543509846810334,-8.050698950000001,-34.90697487185864
apartment,4.394449154672439,3,3,2,Monteiro,7.989560449333865,0,0,0,0,0,6.862274565282346,-8.0276011,-34.9280612
apartment,4.700480365792417,3,3,1,Jaqueira,7.600902459542082,0,0,0,0,0,3.844120022054668,-8.03838575,-34.9018757826244
apartment,5.420534999272286,6,4,2,Boa Viagem,9.047821442478408,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,5.298317366548036,5,4,3,Casa Forte,8.699514748210191,0,0,0,1,1,5.7505455832904575,-8.0375378,-34.9191494
apartment,4.248495242049359,1,2,1,Boa Viagem,7.575584651557793,0,0,0,1,0,0.7384746854939495,-8.1224128,-34.90313753416646
apartment,3.4965075614664802,1,1,1,Parnamirim,7.90100705199242,0,0,1,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,4.941642422609304,3,3,1,Boa Viagem,8.517193191416238,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,4.382026634673881,2,2,1,Iputinga,7.003065458786462,0,0,0,1,0,8.331926644670554,-8.0374996,-34.9425836
apartment,5.0106352940962555,4,4,2,Boa Viagem,8.699514748210191,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,3.970291913552122,2,2,1,Caxangá,7.495541943884256,0,0,0,0,0,9.489674841117392,-8.0309406,-34.9526533
apartment,4.007333185232471,1,2,1,Jiquiá,6.684611727667927,0,0,0,1,0,4.592796957001565,-8.0875245,-34.9245208
apartment,4.787491742782046,3,3,1,Mangabeira,6.907755278982137,0,0,0,1,0,3.970339564624736,-8.0247576,-34.8997214
apartment,4.430816798843313,2,3,1,Boa Viagem,8.070906088787819,0,1,0,0,1,0.1701189672118366,-8.1358365,-34.9028138
apartment,4.382026634673881,1,3,1,Boa Viagem,7.90100705199242,0,0,1,0,1,0.3795777353639336,-8.1389837,-34.9058445
apartment,3.4011973816621555,1,1,0,Campo Grande,6.214608098422191,0,0,0,0,0,2.3080038037358688,-8.0290815,-34.8849801
apartment,3.784189633918261,1,1,1,Boa Viagem,8.070906088787819,0,0,0,1,0,0.19169317494738,-8.110566,-34.8898425
apartment,4.770684624465665,3,3,2,Boa Vista,8.070906088787819,0,0,1,0,1,3.469643467270557,-8.0551501,-34.8956937
apartment,4.867534450455582,3,3,1,Graças,7.937374696163295,0,0,0,1,0,3.672501403297246,-8.0478957,-34.8994842
apartment,3.912023005428146,2,2,2,Casa Forte,7.7406644019172415,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,3.871201010907891,1,2,1,Espinheiro,7.696212639346407,0,1,1,0,1,3.129051487861917,-8.0436341,-34.8952066
apartment,3.332204510175204,1,1,0,Boa Viagem,7.600902459542082,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.6888794541139363,1,1,1,Pina,7.696212639346407,0,1,0,0,1,0.2481723883995183,-8.1109743,-34.8911937
apartment,6.12029741895095,5,3,4,Boa Viagem,9.717157974344635,0,0,1,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,4.30406509320417,4,3,1,Boa Viagem,7.824046010856292,0,1,0,1,1,1.0884510208006493,-8.1242291,-34.9071189
apartment,4.890349128221754,1,3,1,Derby,7.824046010856292,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,4.330733340286331,2,2,1,Boa Viagem,7.696212639346407,0,0,1,0,0,1.143579072026953,-8.1268777,-34.9087926
apartment,4.418840607796598,1,3,1,Boa Viagem,7.600902459542082,0,0,0,0,0,0.03094776868688,-8.1364165,-34.9016825
apartment,3.8066624897703196,1,1,1,Boa Viagem,8.006367567650246,0,0,0,0,0,0.208980305139906,-8.1337535,-34.9025533
apartment,3.332204510175204,1,1,1,Boa Viagem,7.8709295967551425,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,4.605170185988092,3,3,2,Cordeiro,7.3777589082278725,0,0,0,0,0,6.800269491624155,-8.0470871,-34.9286253
apartment,4.787491742782046,2,3,1,Boa Viagem,8.411832675758411,0,0,0,0,0,1.0539286476065133,-8.1392793,-34.9125379
apartment,5.0238805208462765,1,4,3,Paissandu,8.517193191416238,0,0,0,0,0,3.2267417803533243,-8.0648682,-34.90154485949357
apartment,4.04305126783455,3,2,1,Boa Viagem,8.242756345714477,0,0,0,0,1,0.1194417231795106,-8.1402909,-34.9038613
apartment,3.784189633918261,1,2,1,Boa Viagem,7.783224016336037,0,0,1,0,1,0.4112622462654447,-8.1283154,-34.9021852
apartment,4.290459441148391,1,2,1,Ilha do Retiro,8.039157390473237,0,1,0,0,0,3.670844820266325,-8.0643949,-34.9059124
apartment,4.787491742782046,1,3,1,Derby,7.668561108015897,0,0,0,0,0,3.5285983345838106,-8.0531485,-34.8966591
apartment,3.367295829986474,1,1,1,Boa Viagem,7.673223121121708,0,1,0,0,1,1.1217280927123814,-8.1227092,-34.9069438
apartment,5.247024072160486,2,4,3,Pina,9.159047077588632,0,0,0,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,3.912023005428146,1,1,0,Boa Viagem,7.313220387090301,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.248495242049359,2,2,1,Santo Amaro,7.362645270417825,0,0,0,0,0,2.719256175078623,-8.04896485,-34.890336591998846
apartment,4.394449154672439,2,3,1,Campo Grande,7.682482446534506,0,0,0,0,0,1.8869468122831252,-8.0279736,-34.8793454
apartment,5.318119993844216,4,4,3,Casa Forte,8.748304912379623,0,0,1,0,1,5.7505455832904575,-8.0375378,-34.9191494
apartment,3.4965075614664802,1,1,1,Pina,7.696212639346407,0,1,0,0,0,1.11363629087779,-8.0868917,-34.8910271
apartment,5.337538079701318,2,4,3,Boa Viagem,8.556413904569519,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.7376696182833684,1,2,1,Soledade,7.824046010856292,0,1,0,0,1,2.944255121612553,-8.0556218,-34.8895781
apartment,4.248495242049359,1,2,1,Torre,7.221105098182496,0,0,1,1,0,4.555042129883812,-8.0397853,-34.9083616
apartment,4.02535169073515,2,2,1,Boa Viagem,8.101677747454572,0,1,0,0,1,0.1276784350792172,-8.1158134,-34.8932917
apartment,4.553876891600541,3,3,2,Boa Viagem,8.207946941048617,0,0,0,1,0,0.1832579544806968,-8.1152983,-34.893254708896485
apartment,3.6109179126442243,1,1,1,Boa Viagem,7.824046010856292,0,1,0,0,1,0.1238045529082541,-8.1167325,-34.89415604245872
apartment,3.970291913552122,2,2,1,Casa Amarela,7.649692623711514,0,0,0,0,1,4.895393435516914,-8.028093,-34.9098504
apartment,3.9889840465642745,1,2,1,Boa Viagem,7.600902459542082,0,0,0,1,0,0.4305038994122344,-8.1207531,-34.8995492
apartment,4.007333185232471,2,1,1,Parnamirim,7.528331766707247,0,0,0,1,1,4.911294353908562,-8.0308284,-34.910659
apartment,5.135798437050262,3,3,1,Graças,7.824046010856292,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,3.8918202981106265,1,2,1,Várzea,6.966024187106113,0,0,0,1,0,9.954833557648074,-8.0478934,-34.9611576
apartment,5.3230099791384085,4,4,3,Parnamirim,8.476371196895983,0,0,1,1,1,4.911294353908562,-8.0308284,-34.910659
apartment,4.31748811353631,2,2,1,Areias,6.84587987526405,0,0,0,1,0,4.558157100408467,-8.0959027,-34.9286146
apartment,5.846438775057725,4,6,4,Boa Viagem,9.326344047732489,0,0,0,0,0,0.1186213821316072,-8.1175888,-34.8939377
apartment,4.700480365792417,1,2,1,Boa Viagem,7.426549072397305,0,0,0,1,0,0.7003703560442515,-8.1221598,-34.9026898
apartment,4.882801922586371,3,4,2,Boa Viagem,8.517193191416238,0,0,1,0,1,0.464793866572879,-8.1201608,-34.8996503
apartment,3.6888794541139363,1,1,0,Campo Grande,6.214608098422191,0,0,0,0,0,2.3080038037358688,-8.0290815,-34.8849801
apartment,4.248495242049359,1,2,0,Boa Viagem,7.438383530044307,0,0,0,0,0,1.143579072026953,-8.1268777,-34.9087926
apartment,4.653960350157523,3,3,1,Boa Viagem,8.294049640102028,0,0,0,0,0,0.1046372988405684,-8.133819899999999,-34.901602271073216
apartment,4.605170185988092,1,3,1,Santo Amaro,7.501082124259871,0,0,0,0,0,2.6279302245227507,-8.0505322,-34.888914047565564
apartment,4.605170185988092,1,3,0,Boa Viagem,7.3777589082278725,0,0,0,0,0,0.3336697201155509,-8.1372387,-34.9049147
apartment,4.941642422609304,3,3,2,Derby,8.160518247477505,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,4.060443010546419,2,2,1,Boa Viagem,8.128585200374497,0,1,1,0,1,0.7952502806343071,-8.1329662,-34.9079636
apartment,4.248495242049359,1,2,1,Boa Viagem,7.408530566894626,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,3.4339872044851463,1,1,1,Graças,7.549609165154532,0,0,0,0,0,3.5553639315323986,-8.0450358,-34.8989156
apartment,4.787491742782046,3,3,2,Boa Viagem,8.086717920303906,0,0,0,0,1,0.3471241214650021,-8.1381411,-34.9053374
apartment,4.31748811353631,2,2,1,Torre,7.338238150065589,0,0,0,0,0,4.555042129883812,-8.0397853,-34.9083616
apartment,3.8066624897703196,1,1,1,Boa Viagem,6.802394763324311,0,0,0,0,1,0.9648697695522632,-8.1352033,-34.9102667
apartment,3.58351893845611,1,1,1,Boa Viagem,7.7406644019172415,0,0,0,0,1,0.0847348774403711,-8.1179955,-34.8943442
apartment,3.6888794541139363,1,1,1,Boa Viagem,7.600902459542082,0,1,0,0,1,0.3099828355964977,-8.1174236,-34.896487
apartment,4.174387269895637,2,2,1,Boa Viagem,8.006367567650246,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,5.908082938168931,5,5,4,Boa Viagem,9.392661928770137,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.219507705176107,1,3,2,Torre,7.696212639346407,0,0,1,0,1,5.119753939999588,-8.0460146,-34.9131078
apartment,5.541263545158426,5,3,2,Boa Viagem,8.68609172787805,0,0,0,0,0,0.157673972831475,-8.1301011,-34.9001821
apartment,3.1780538303479458,1,1,1,Boa Viagem,7.6255950721324535,0,1,0,0,1,0.1839365077619274,-8.1406708,-34.9045192
apartment,3.6888794541139363,1,1,0,Pina,6.68586094706836,0,0,0,0,0,0.8828475376217475,-8.0853063,-34.8877051
apartment,4.867534450455582,3,3,2,Graças,8.17188200612782,0,0,0,0,0,3.4410909031773707,-8.0521885,-34.8961662
apartment,3.8501476017100584,1,1,1,Boa Viagem,7.749322464660356,0,1,0,0,1,0.1558181625019452,-8.1208305,-34.8968583
apartment,4.867534450455582,3,3,1,Espinheiro,7.937374696163295,0,0,0,1,0,2.550947894699782,-8.039922,-34.8901814
apartment,4.867534450455582,2,4,1,Santo Amaro,7.029972911706386,0,0,0,0,0,1.81506917116602,-8.0435732,-34.8831408
apartment,4.0943445622221,1,2,1,Torre,7.682482446534506,0,0,1,0,0,4.54183786652423,-8.0385769,-34.908218
apartment,5.099866427824199,3,3,1,Boa Viagem,7.7886260656250315,0,0,0,0,0,0.4966967113944242,-8.1410901,-34.907375
apartment,4.0943445622221,2,2,1,Torre,7.635303886259415,0,0,1,0,0,4.713071497978603,-8.0424292,-34.9097309
apartment,3.912023005428146,2,2,1,Espinheiro,7.696212639346407,0,1,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,3.2188758248682006,1,1,0,Ilha do Retiro,7.038783541388542,0,1,0,0,0,3.7744305533606313,-8.063041,-34.9062333
apartment,3.912023005428146,2,2,1,Boa Viagem,8.116715624819111,0,1,1,0,1,0.4572898364112321,-8.1128239,-34.8945829
apartment,4.0943445622221,1,2,0,Boa Vista,7.24422751560335,0,1,0,0,0,2.101712208246607,-8.0618222,-34.8819351
apartment,4.605170185988092,3,2,1,Boa Viagem,8.23217423638394,0,0,0,0,0,0.1935657531053653,-8.1068284,-34.8880095
apartment,5.19295685089021,3,3,1,Cordeiro,7.944492163932159,0,0,0,0,0,7.022915221393874,-8.0498409,-34.9325882
apartment,4.787491742782046,1,3,1,Soledade,7.3901814282264295,0,0,0,1,0,2.869204607668717,-8.0592898,-34.8921558
apartment,4.74493212836325,1,3,1,Jaqueira,7.824046010856292,0,0,0,0,0,4.002871144557614,-8.0367434,-34.9032101
apartment,3.9512437185814275,1,1,1,Boa Viagem,7.673223121121708,0,1,0,1,1,0.2921685539669857,-8.1399137,-34.9053874
apartment,4.248495242049359,2,3,1,Parnamirim,7.478734825567875,0,0,0,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.61085279039525,0,1,1,0,1,0.8186387167572026,-8.1101061,-34.89724
apartment,4.060443010546419,1,2,1,Pina,7.937374696163295,0,0,0,0,1,0.9871099227246228,-8.0868628,-34.8897746
apartment,3.5553480614894135,1,1,1,Boa Viagem,7.495541943884256,0,1,1,0,1,0.8186387167572026,-8.1101061,-34.89724
apartment,4.787491742782046,3,3,1,Torre,8.07402621612406,0,0,0,0,0,4.510898792572098,-8.0459258,-34.9075463
apartment,3.4339872044851463,1,1,1,Graças,7.549609165154532,0,1,0,1,1,3.5553639315323986,-8.0450358,-34.8989156
apartment,4.219507705176107,1,2,1,Madalena,7.762170607138205,0,0,0,0,1,4.492868253764173,-8.04963965,-34.906726912329475
apartment,4.962844630259907,4,3,2,Graças,8.160518247477505,0,0,1,0,1,3.7981190807450464,-8.0444399,-34.901222450000006
apartment,3.7376696182833684,2,2,1,Casa Amarela,7.618251097876695,0,0,1,0,1,5.851032885253706,-8.0282267,-34.9188165
apartment,3.9318256327243257,1,2,1,Boa Viagem,7.306531398939505,0,0,0,0,0,1.1667003293868945,-8.1357411,-34.9123779
apartment,4.0943445622221,1,2,1,Iputinga,7.047517221357296,0,0,0,1,0,7.790793311652826,-8.0401863,-34.9377157
apartment,3.6888794541139363,1,1,1,Jardim São Paulo,6.684611727667927,0,0,0,0,0,6.231231467932426,-8.0783145,-34.9368024
apartment,3.7376696182833684,1,1,1,Pina,7.937374696163295,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,5.3471075307174685,6,4,3,Boa Viagem,8.704502289721232,0,0,0,0,1,0.1502276390415304,-8.1346018,-34.9023439
apartment,3.6888794541139363,1,1,0,Bairro do Recife,7.649692623711514,0,1,0,0,0,2.059953810467177,-8.06221575,-34.871159386182335
apartment,4.31748811353631,1,3,1,Casa Forte,7.533693709848633,0,0,1,1,0,5.567550229097943,-8.0309208,-34.9167398
apartment,3.912023005428146,1,2,1,Boa Viagem,7.783224016336037,0,1,0,0,1,0.5544759858191073,-8.1257782,-34.9025183
apartment,5.298317366548036,5,4,3,Boa Viagem,8.494947582468917,0,0,0,0,0,0.1663991953428494,-8.1335303,-34.9020993
apartment,3.295836866004329,1,1,0,Soledade,7.251344983372214,0,0,0,1,0,2.875786349980784,-8.0585559,-34.8912278
apartment,4.543294782270004,3,3,1,Boa Viagem,8.016317898503415,0,0,0,0,1,1.1044390270009528,-8.1225487,-34.9067128
apartment,4.23410650459726,2,2,2,Prado,7.6255950721324535,0,0,0,0,0,4.362845552456345,-8.0608187,-34.9111054
apartment,3.8066624897703196,1,1,1,Madalena,7.424761761823209,0,0,0,0,1,4.220761515690269,-8.0562267,-34.9064609
apartment,4.060443010546419,2,2,1,Casa Forte,7.6638772587034705,0,0,0,0,1,5.597965440904693,-8.0309812,-34.9170309
apartment,3.367295829986474,1,1,0,Boa Viagem,7.170119543449628,0,0,0,0,0,0.4305038994122344,-8.1207531,-34.8995492
apartment,5.438079308923196,2,4,3,Boa Viagem,9.04793908261736,0,0,0,0,1,0.03094776868688,-8.1364165,-34.9016825
apartment,3.9318256327243257,2,2,1,Torre,7.549609165154532,0,0,0,0,0,4.993222680037368,-8.0478098,-34.9116778
apartment,5.075173815233827,6,4,2,Pina,8.85366542803745,0,0,0,0,0,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.584967478670572,3,3,2,Boa Viagem,8.411832675758411,0,0,1,1,1,0.7224935013429514,-8.1104844,-34.8964539
apartment,4.584967478670572,3,3,2,Boa Viagem,8.411832675758411,0,0,0,1,1,0.7224935013429514,-8.1104844,-34.8964539
apartment,4.543294782270004,2,3,2,Boa Viagem,8.1886891244442,0,1,1,0,1,1.214156069817821,-8.1181195,-34.9061879
apartment,5.0106352940962555,5,4,3,Boa Viagem,8.779557455883728,0,0,0,0,1,0.1200353374835375,-8.1396537,-34.9032052
apartment,3.784189633918261,1,1,1,Graças,7.696212639346407,0,0,1,0,1,3.5314391104030256,-8.0444625,-34.8987796
apartment,3.6375861597263857,1,1,1,Boa Viagem,7.495541943884256,0,1,1,0,1,0.1081303404069402,-8.1376635,-34.9028584
apartment,3.5553480614894135,1,1,1,Pina,7.7406644019172415,0,0,0,0,1,1.1214343619273508,-8.0876561,-34.8913671
apartment,5.075173815233827,3,3,1,Espinheiro,8.286521373681236,0,0,0,0,0,2.8237023263304324,-8.0423254,-34.8925592
apartment,3.9512437185814275,1,2,1,Pina,7.937374696163295,0,1,0,0,1,0.2592124816434462,-8.0984245,-34.8861367
apartment,4.248495242049359,2,2,1,Torrões,6.956545443151569,0,0,0,0,0,6.852368375081225,-8.0627211,-34.9371698
apartment,4.23410650459726,1,2,1,Graças,7.55171221535131,0,0,0,1,0,3.929680828045132,-8.0475031,-34.9019203
apartment,4.0943445622221,1,3,1,Imbiribeira,7.106606137727303,0,0,0,0,0,2.489758264678686,-8.1183954,-34.9185774
apartment,4.0943445622221,1,2,0,Espinheiro,7.660585461703256,0,0,0,0,0,3.1401839350753664,-8.0469315,-34.894752
apartment,3.9512437185814275,1,2,1,Cordeiro,7.27931883541462,0,0,0,1,0,6.590291216744783,-8.0489036,-34.9275174
apartment,4.605170185988092,1,3,2,Boa Viagem,7.8632667240095735,0,0,0,0,1,0.4623350703193792,-8.1437391,-34.9089623
apartment,3.4965075614664802,1,1,0,Espinheiro,6.883462586413092,0,0,0,0,0,2.7460339193615555,-8.0402726,-34.8919496
apartment,3.9889840465642745,2,2,2,Espinheiro,7.897296472595885,0,0,0,0,1,3.129051487861917,-8.0436341,-34.8952066
apartment,4.624972813284271,2,3,2,Boa Viagem,7.937374696163295,0,1,1,0,0,0.579871215147724,-8.1269579,-34.9031922
apartment,4.941642422609304,2,3,1,Pina,7.90100705199242,0,0,0,0,0,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.007333185232471,2,2,1,Torre,7.696212639346407,0,1,0,0,1,4.625845895661821,-8.0449708,-34.9087216
apartment,3.9512437185814275,2,2,1,Boa Viagem,7.963807953231451,0,0,1,0,1,0.3147281099487244,-8.1141184,-34.8933999
apartment,4.394449154672439,2,2,1,Boa Viagem,7.549609165154532,0,0,0,0,0,0.7176707983635812,-8.1255738,-34.9039994
apartment,4.882801922586371,4,4,2,Parnamirim,8.52615293278771,0,0,1,0,1,4.499535843742572,-8.0343363,-34.9074744
apartment,4.204692619390966,1,2,1,Encruzilhada,7.637716432664798,0,1,0,0,0,2.257708780653934,-8.0374723,-34.887374
apartment,4.382026634673881,2,2,1,Pina,7.447751280047908,0,0,0,1,0,0.1679117823398553,-8.09833205,-34.88527915021269
apartment,4.31748811353631,2,2,1,Torre,7.495541943884256,0,0,0,0,0,4.713071497978603,-8.0424292,-34.9097309
apartment,5.3471075307174685,6,1,3,Boa Viagem,9.159047077588632,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,4.007333185232471,1,2,1,Boa Viagem,7.4673710669175595,0,0,0,1,1,0.6397479534036149,-8.1242169,-34.9028404
apartment,3.784189633918261,1,1,1,Pina,8.070906088787819,0,1,0,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,4.02535169073515,1,1,1,Boa Viagem,7.8632667240095735,0,0,0,0,0,0.9597680315978504,-8.1312014,-34.9089084
apartment,4.430816798843313,2,3,1,Encruzilhada,7.293017679772782,0,0,0,0,0,2.9785439157137428,-8.0358368,-34.8937518
apartment,4.0943445622221,2,3,1,Imbiribeira,7.732807530422021,0,0,0,0,0,3.131312998912876,-8.0875557,-34.9099367
apartment,4.700480365792417,3,3,2,Parnamirim,8.242756345714477,0,1,0,0,1,5.053876851230717,-8.0308332,-34.91198
apartment,3.8066624897703196,1,1,1,Rosarinho,7.346010209913293,0,0,0,0,0,3.3283304251452512,-8.03311315,-34.89646247402899
apartment,4.248495242049359,1,3,1,Graças,7.4489161025442,0,0,0,1,0,3.756506483405012,-8.043211150000001,-34.90097591264782
apartment,3.6888794541139363,1,1,0,Torre,7.696212639346407,0,1,0,0,1,4.159227873962044,-8.0464913,-34.9042283
apartment,4.30406509320417,2,3,1,Madalena,7.696212639346407,0,0,0,1,0,4.263501687890921,-8.0474292,-34.9050189
apartment,3.871201010907891,1,2,1,Várzea,7.011213987350367,0,0,0,1,0,9.954833557648074,-8.0478934,-34.9611576
