title,address,area,bathrooms,bedrooms,parking_spots,extra_contents,rent,fee
"Apartamento com 3 Quartos para Aluguel, 81m²","Rua Antônio Falcão, 1013 - Boa Viagem, Recife - PE",81,1,3,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone']",3.800,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Rio Formoso, 62 - Iputinga, Recife - PE",55,1,2,--,"['Cozinha', 'Área de serviço']",1.200,"
                      R$ 200
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Desembargador João Paes, 60 - Boa Viagem, Recife - PE",55,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado']",3.500,
"Apartamento com  Quarto para Aluguel, 52m²","Rua Doutor Luiz Inácio Pessoa de Melo, 81 - Boa Viagem, Recife - PE",52,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Cozinha']",1.200,"
                      R$ 950
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Tamarineira, Recife - PE",54,1,2,1,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira']",2.300,
"Apartamento com 3 Quartos para Aluguel, 70m²","Avenida Parnamirim, 58 - Parnamirim, Recife - PE",70,2,3,1,"['Piscina', 'Elevador', 'Varanda', 'Playground', 'Salão de festas']",1.100,"
                      R$ 670
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Emiliano Braga - Iputinga, Recife - PE",50,1,2,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Condomínio fechado', 'Playground']",1.650,
Apartamento com 2 Quartos para Venda/Aluguel 57m²,"Rua Setúbal - Boa Viagem, Recife - PE",57,3,2,1,"['Piscina', 'Elevador', 'Salão de festas']",3.800,
"Apartamento com 2 Quartos para Aluguel, 49m²","Rua Dona Maria Lacerda, 140 - Várzea, Recife - PE",49,1,2,1,"['Cozinha', 'Área de serviço', 'Interfone']",751,"
                      R$ 309
                  "
"Apartamento com 2 Quartos para Aluguel, 42m²","Rua Nunes Machado, 1132 - Soledade, Recife - PE",42,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.600,
"Apartamento com 3 Quartos para Aluguel, 65m²","Torre, Recife - PE",65,1,3,1,,2.300,
"Apartamento com  Quarto para Aluguel, 33m²","Avenida Parnamirim, 375 - Parnamirim, Recife - PE",33,1,1,1,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",2.700,
Apartamento com 3 Quartos à Venda/Aluguel 120m²,"Rua Professor Augusto Lins e Silva, 228 - Boa Viagem, Recife - PE",120,3,3,2,"['Piscina', 'Elevador', 'Playground', 'Salão de festas', 'Ar-condicionado']",3.250,"
                      R$ 1
                  "
"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Desembargador João Paes, 0 - Boa Viagem, Recife - PE",52,2,2,1,,4.200,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",35,1,1,1,"['Piscina', 'Academia', 'Churrasqueira', 'Salão de festas']",2.000,
"Apartamento com 3 Quartos para Aluguel, 106m²","Rua Padre Cabral, 86 - Boa Viagem, Recife - PE",106,4,3,2,,3.400,
"Apartamento com 2 Quartos para Aluguel, 69m²","Avenida Conselheiro Aguiar, 1350 - Pina, Recife - PE",69,2,2,--,"['Elevador', 'Condomínio fechado', 'Jardim']",1.300,
"Apartamento com 3 Quartos para Aluguel, 130m²","Rua da Fundição, 20 - Santo Amaro, Recife - PE",130,3,3,--,"['Elevador', 'Salão de festas']",2.000,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Tenente João Cícero, 0 - Boa Viagem, Recife - PE",50,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.700,
"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Marquês de Alegrete, 137 - Pina, Recife - PE",58,1,2,1,"['Piscina', 'Academia', 'Condomínio fechado', 'Playground', 'Salão de festas']",2.800,
"Apartamento com  Quarto para Aluguel, 28m²","Rua Padre Bernardino Pessoa, 408 - Boa Viagem, Recife - PE",28,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Área de serviço']",100,
"Apartamento com 2 Quartos para Aluguel, 60m²","Rua da Aurora, 1071 - Boa Vista, Recife - PE",60,2,2,1,"['Elevador', 'Jardim']",1.500,"
                      R$ 1
                  "
"Apartamento com 4 Quartos para Aluguel, 165m²","Boa Viagem, Recife - PE",165,3,4,1,['Elevador'],2.600,"
                      R$ 1.050
                  "
"Apartamento com 3 Quartos para Aluguel, 95m²","Rua dos Navegantes, 2019 - Boa Viagem, Recife - PE",95,3,3,2,"['Elevador', 'Varanda', 'Segurança 24h', 'Cozinha', 'Interfone']",2.900,"
                      R$ 770
                  "
"Apartamento com 4 Quartos para Aluguel, 190m²","Avenida Dezessete de Agosto - Casa Forte, Recife - PE",190,4,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",7.000,
"Apartamento com 2 Quartos para Aluguel, 51m²","Avenida Camarão, 183 - Cordeiro, Recife - PE",51,1,2,--,"['Cozinha', 'Área de serviço']",1.300,
"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Ana Camelo da Silva, 0 - Boa Viagem, Recife - PE",80,3,2,1,,2.700,
"Apartamento com 2 Quartos para Aluguel, 80m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",80,1,2,1,,2.000,
"Apartamento com  Quarto para Aluguel, 30m²","Estrada do Encanamento, 1408 - Casa Forte, Recife - PE",30,1,1,1,"['Piscina', 'Elevador', 'Interfone', 'Sistema de alarme']",1.100,"
                      R$ 332
                  "
"Apartamento com 3 Quartos para Aluguel, 66m²","Travessa Augusto Rodrigues, 503 - Encruzilhada, Recife - PE",66,2,3,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Cozinha', 'Área de serviço']",1.820,"
                      R$ 450
                  "
"Apartamento com 2 Quartos para Aluguel, 74m²","Avenida Boa Viagem, 5858 - Boa Viagem, Recife - PE",74,3,2,1,"['Elevador', 'Área de serviço', 'Interfone', 'Sistema de alarme', 'Vista para o mar']",1.530,"
                      R$ 680
                  "
"Apartamento com 4 Quartos para Aluguel, 215m²","Avenida Dezessete de Agosto - Casa Forte, Recife - PE",215,6,4,3,"['Piscina', 'Varanda', 'Academia', 'Playground', 'Salão de festas']",5.200,"
                      R$ 1.450
                  "
"Apartamento com 2 Quartos para Aluguel, 83m²","Rua Ministro Nelson Hungria, 492 - Boa Viagem, Recife - PE",83,1,2,1,"['Elevador', 'Área de serviço', 'Interfone', 'Sistema de alarme']",1.100,"
                      R$ 600
                  "
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Rio Capibaribe, 181 - Cordeiro, Recife - PE",65,1,2,--,"['Cozinha', 'Área de serviço']",900,"
                      R$ 200
                  "
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Ernesto Nazareth - Areias, Recife - PE",65,1,3,--,['Interfone'],750,"
                      R$ 140
                  "
"Apartamento com 3 Quartos para Aluguel, 80m²","Avenida Governador Agamenon Magalhães, 215 - Espinheiro, Recife - PE",80,1,3,2,"['Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado', 'Salão de festas']",2.800,"
                      R$ 1
                  "
"Apartamento com 3 Quartos para Aluguel, 116m²","Rua José Aderval Chaves, 137 - Boa Viagem, Recife - PE",116,1,3,2,"['Elevador', 'Churrasqueira', 'Condomínio fechado', 'Salão de festas', 'Jardim']",4.000,"
                      R$ 1.100
                  "
"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Evaristo da Veiga, 106 - Casa Amarela, Recife - PE",80,2,2,1,"['Elevador', 'Condomínio fechado', 'Área de serviço', 'Interfone', 'Recepção']",1.800,"
                      R$ 1
                  "
"Apartamento com 3 Quartos para Aluguel, 125m²","Avenida Conselheiro Aguiar, 2419 - Boa Viagem, Recife - PE",125,3,3,1,"['Elevador', 'Churrasqueira', 'Condomínio fechado', 'Playground', 'Salão de festas']",2.700,"
                      R$ 1
                  "
Apartamento com 2 Quartos à Venda/Aluguel 55m²,"Rua Itai, 89 - Jardim São Paulo, Recife - PE",55,1,2,1,,700,"
                      R$ 180
                  "
"Apartamento com 4 Quartos para Aluguel, 215m²","Avenida Dezessete de Agosto - Casa Forte, Recife - PE",215,6,4,3,"['Piscina', 'Varanda', 'Academia', 'Playground', 'Salão de festas']",5.200,"
                      R$ 1.450
                  "
"Apartamento com 3 Quartos para Aluguel, 83m²","Prado, Recife - PE",83,2,3,2,"['Piscina', 'Elevador', 'Condomínio fechado', 'Salão de festas']",2.000,"
                      R$ 650
                  "
Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Rua Santana, 74 - Casa Forte, Recife - PE",50,2,2,2,"['Piscina', 'Academia', 'Condomínio fechado', 'Segurança 24h', 'Cozinha']",2.300,
"Apartamento com 2 Quartos para Aluguel, 70m²","Boa Viagem, Recife - PE",70,2,2,1,"['Piscina', 'Elevador', 'Jardim', 'Salão de jogos', 'Sauna']",2.500,
"Apartamento com  Quarto para Aluguel, 48m²","Rua Dom José Lopes, 1138 - Boa Viagem, Recife - PE",48,1,1,1,['Cozinha'],1.600,"
                      R$ 320
                  "
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Rio Jiquiá, 189 - Cordeiro, Recife - PE",65,1,2,1,,1.150,
"Apartamento com 2 Quartos para Aluguel, 50m²","Boa Viagem, Recife - PE",50,2,2,2,,2.400,
Apartamento com 4 Quartos à Venda/Aluguel 179m²,"Rua Rui Calaca, 85 - Espinheiro, Recife - PE",179,2,4,2,"['Elevador', 'Varanda', 'Churrasqueira', 'Playground', 'Condomínio fechado']",2.800,"
                      R$ 1.475
                  "
"Apartamento com 4 Quartos para Aluguel, 170m²","Rua Le Parc - Imbiribeira, Recife - PE",170,5,4,3,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",7.000,
"Apartamento com  Quarto para Aluguel, 45m²","Rua Visconde de Jequitinhonha, 0 - Boa Viagem, Recife - PE",45,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",3.000,
"Apartamento com  Quarto para Aluguel, 32m²","Rua da Amizade, 234 - Graças, Recife - PE",32,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.200,
"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Gervásio Pires, 332 - Boa Vista, Recife - PE",60,1,2,--,"['Elevador', 'Ar-condicionado', 'Cozinha', 'Área de serviço', 'Interfone']",800,"
                      R$ 336
                  "
"Apartamento com 2 Quartos para Aluguel, 80m²","Rua do Futuro, 418 - Graças, Recife - PE",80,2,2,--,"['Condomínio fechado', 'Jardim']",1.500,
"Apartamento com 4 Quartos para Aluguel, 170m²","Rua Baltazar Passos, 275 - Boa Viagem, Recife - PE",170,1,4,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Condomínio fechado']",5.500,
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Pedro Alves, 104 - Encruzilhada, Recife - PE",120,2,3,2,"['Condomínio fechado', 'Aceita animais']",1.200,
"Apartamento com 4 Quartos para Aluguel, 132m²","Rua Francisco da Cunha, 1810 - Boa Viagem, Recife - PE",132,3,4,2,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Playground']",5.000,
"Apartamento com  Quarto para Aluguel, 50m²","Avenida Conselheiro Aguiar, 2419 - Boa Viagem, Recife - PE",50,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",2.000,
Apartamento com 3 Quartos para Venda/Aluguel 107m²,"Rua Padre Roma, 107 - Tamarineira, Recife - PE",107,3,3,1,,2.700,"
                      R$ 1.180
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua José Trajano - Boa Viagem, Recife - PE",54,1,2,1,"['Elevador', 'Cozinha', 'Interfone', 'Sistema de alarme']",2.000,
"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Ministro Nelson Hungria - Boa Viagem, Recife - PE",58,2,2,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Área de serviço', 'Interfone']",2.500,
Apartamento com 3 Quartos à Venda/Aluguel 80m²,"Rua Caio Pereira, 375 - Rosarinho, Recife - PE",80,2,3,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Playground']",2.600,
"Apartamento com 3 Quartos para Aluguel, 138m²","Rua Professor Augusto Lins e Silva, 536 - Boa Viagem, Recife - PE",138,2,3,2,"['Elevador', 'Cozinha']",2.000,"
                      R$ 1.000
                  "
"Apartamento com  Quarto para Aluguel, 33m²","Rua André Rebouças, 106 - Rosarinho, Recife - PE",33,1,1,1,"['Piscina', 'Elevador']",1.700,
"Apartamento com 3 Quartos para Aluguel, 140m²","Rua Feliciano José de Farias, 160 - Boa Viagem, Recife - PE",140,1,3,1,"['Elevador', 'Varanda', 'Salão de festas', 'Cozinha', 'Área de serviço']",1.200,"
                      R$ 927
                  "
"Apartamento com  Quarto para Aluguel, 34m²","Rua Barão de Souza Leão, 195 - Boa Viagem, Recife - PE",34,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.600,
"Apartamento com 3 Quartos para Aluguel, 85m²","Avenida Pedro Paes Mendonça, 946 - Boa Viagem, Recife - PE",85,3,3,1,"['Piscina', 'Elevador', 'Playground', 'Salão de festas', 'Área de serviço']",3.000,"
                      R$ 515
                  "
"Apartamento com 4 Quartos para Aluguel, 107m²","Rua Manuel de Carvalho, 267 - Aflitos, Recife - PE",107,3,4,1,"['Elevador', 'Playground', 'Salão de festas', 'Segurança 24h', 'Jardim']",1.600,"
                      R$ 727
                  "
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua da Aurora, 1071 - Santo Amaro, Recife - PE",65,2,2,1,"['Elevador', 'Garagem', 'Salão de festas', 'Segurança 24h', 'Cozinha']",1.500,
"Apartamento com  Quarto para Aluguel, 52m²","Rua Doutor Luiz Inácio Pessoa de Melo, 81 - Boa Viagem, Recife - PE",52,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Cozinha']",1.200,"
                      R$ 950
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Professora Ângela Pinto, 97 - Torre, Recife - PE",55,1,2,1,"['Elevador', 'Churrasqueira', 'Condomínio fechado', 'Playground', 'Salão de festas']",1.100,"
                      R$ 300
                  "
"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Padre Carapuceiro, 384 - Boa Viagem, Recife - PE",69,2,2,1,"['Elevador', 'Cozinha', 'Interfone']",1.372,"
                      R$ 540
                  "
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Gaspar Perez, 311 - Iputinga, Recife - PE",80,1,3,1,"['Cozinha', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 350
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Izabel Magalhães, 128 - Boa Viagem, Recife - PE",55,1,2,1,,2.700,
"Apartamento com 3 Quartos para Aluguel, 81m²","Rua Professor Júlio Ferreira de Melo, 979 - Boa Viagem, Recife - PE",81,2,3,2,,4.000,
"Apartamento com 3 Quartos para Aluguel, 70m²","Rua Amaro Coutinho, 750 - Rosarinho, Recife - PE",70,2,3,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Academia']",2.800,
"Apartamento com 3 Quartos para Aluguel, 77m²","Rua Estudante Jeremias Bastos, 284 - Pina, Recife - PE",77,2,3,1,,2.200,
"Apartamento com 4 Quartos para Aluguel, 170m²","Rua Baltazar Passos, 275 - Boa Viagem, Recife - PE",170,1,4,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Condomínio fechado']",5.500,
Apartamento com 3 Quartos para Venda/Aluguel 140m²,"Avenida Boa Viagem, 0 - Boa Viagem, Recife - PE",140,5,3,2,,6.000,
"Apartamento com 2 Quartos para Aluguel, 75m²","Rua do Hospício, 111 - Boa Vista, Recife - PE",75,1,2,--,"['Cozinha', 'Área de serviço']",950,"
                      R$ 406
                  "
"Apartamento com  Quarto para Aluguel, 34m²","Rua Barão de Souza Leão, 195 - Boa Viagem, Recife - PE",34,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.600,
"Apartamento com 4 Quartos para Aluguel, 232m²","Boa Viagem, Recife - PE",232,5,4,3,,12.000,
"Apartamento com  Quarto para Aluguel, 45m²","Rua Faustino Porto, 288 - Boa Viagem, Recife - PE",45,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",1.800,
"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Jerônimo de Albuquerque - Casa Forte, Recife - PE",69,1,2,1,"['Cozinha', 'Área de serviço', 'Interfone']",800,"
                      R$ 491
                  "
Apartamento com 4 Quartos para Venda/Aluguel 287m²,"Praça General Abreu e Lima - Rosarinho, Recife - PE",287,1,4,3,"['Elevador', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",4.000,"
                      R$ 1.750
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Rio Formoso, 82 - Iputinga, Recife - PE",55,1,2,1,"['Churrasqueira', 'Cozinha', 'Área de serviço', 'Interfone']",800,"
                      R$ 240
                  "
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Desembargador Motta Júnior - Casa Amarela, Recife - PE",80,1,3,1,"['Varanda', 'Condomínio fechado', 'Segurança 24h', 'Cozinha', 'Área de serviço']",1.500,"
                      R$ 532
                  "
Apartamento com 2 Quartos para Venda/Aluguel 69m²,"Rua Manoel de Almeida - Graças, Recife - PE",69,1,2,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone', 'TV a cabo']",1.250,"
                      R$ 654
                  "
"Apartamento com  Quarto para Aluguel, 35m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",35,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",1.700,
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Taquaritinga - Casa Amarela, Recife - PE",65,1,3,--,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Salão de jogos']",1.600,"
                      R$ 525
                  "
"Apartamento com  Quarto para Aluguel, 37m²","Rua José Trajano - Boa Viagem, Recife - PE",37,1,1,--,['Elevador'],1.200,
"Apartamento com 4 Quartos para Aluguel, 190m²","Avenida Boa Viagem, 30 - Boa Viagem, Recife - PE",190,1,4,--,,9.500,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Atlântico, 69 - Pina, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.500,
"Apartamento com 4 Quartos para Aluguel, 208m²","Boa Viagem, Recife - PE",208,2,4,3,"['Elevador', 'Varanda', 'Cozinha', 'Área de serviço', 'Gerador elétrico']",5.200,
"Apartamento com  Quarto para Aluguel, 40m²","Avenida Conselheiro Aguiar, 2419 - Boa Viagem, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",2.200,
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua da Aurora, 1071 - Santo Amaro, Recife - PE",65,2,2,1,"['Elevador', 'Garagem', 'Salão de festas', 'Segurança 24h', 'Cozinha']",1.500,
"Apartamento com 2 Quartos para Aluguel, 83m²","Avenida Boa Viagem, 5858 - Boa Viagem, Recife - PE",83,2,2,1,"['Elevador', 'Condomínio fechado']",2.000,
"Apartamento com 2 Quartos para Aluguel, 55m²","Avenida São Paulo, 175 - Jardim São Paulo, Recife - PE",55,1,2,1,,1.300,
"Apartamento com  Quarto para Aluguel, 30m²","Rua da Estrela, 1 - Parnamirim, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Churrasqueira', 'Playground']",1.800,
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua da Amizade - Graças, Recife - PE",54,2,2,1,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Garagem']",2.500,
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Setúbal, 292 - Boa Viagem, Recife - PE",80,1,3,1,"['Mobiliado', 'Ar-condicionado', 'Condomínio fechado']",2.700,
"Apartamento com 2 Quartos para Aluguel, 74m²","Rua Abel de Sá Bezerra Cavalcanti - Casa Amarela, Recife - PE",74,2,2,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",1.000,"
                      R$ 890
                  "
"Apartamento com  Quarto para Aluguel, 32m²","Rua Nunes Machado, 47 - Soledade, Recife - PE",32,1,1,--,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.300,
"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Doutor Vicente Meira - Graças, Recife - PE",90,1,3,1,"['Elevador', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",2.800,
"Apartamento com 4 Quartos para Aluguel, 150m²","Avenida Boa Viagem, 0 - Boa Viagem, Recife - PE",150,4,4,2,,6.000,
"Apartamento com  Quarto para Aluguel, 39m²","Rua Jorge Couceiro da Costa Eiras, 59 - Boa Viagem, Recife - PE",39,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",1.500,
"Apartamento com 4 Quartos para Aluguel, 120m²","Rua São Miguel - Afogados, Recife - PE",120,2,4,2,"['Varanda', 'Estacionamento para visitantes', 'Área de lazer', 'Cozinha grande', 'Sala grande']",1.600,
Apartamento com 3 Quartos à Venda/Aluguel 60m²,"Madalena, Recife - PE",60,2,3,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Playground', 'Salão de festas']",2.290,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Emiliano Braga, 635 - Cidade Universitária, Recife - PE",50,1,2,1,"['Piscina', 'Churrasqueira', 'Cozinha', 'Área de serviço', 'Interfone']",1.450,"
                      R$ 380
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Avenida Hélio Falcão - Boa Viagem, Recife - PE",55,1,2,1,"['Piscina', 'Segurança 24h', 'Cozinha', 'Área de serviço']",1.300,"
                      R$ 450
                  "
Apartamento com 2 Quartos para Venda/Aluguel 47m²,"Rua Viriato Correia - Boa Viagem, Recife - PE",47,1,2,1,"['Piscina', 'Cozinha', 'Área de serviço', 'Depósito', 'Interfone']",1.000,"
                      R$ 600
                  "
"Apartamento com 2 Quartos para Aluguel, 79m²","Avenida Conselheiro Aguiar, 1350 - Pina, Recife - PE",79,2,2,1,,1.700,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Mário Campelo, 201 - Cidade Universitária, Recife - PE",50,1,2,--,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 300
                  "
"Apartamento com 2 Quartos para Aluguel, 65m²","Avenida Caxangá, 2319 - Cordeiro, Recife - PE",65,2,2,--,['Cozinha'],1.000,
"Apartamento com 4 Quartos para Aluguel, 336m²","Boa Viagem, Recife - PE",336,5,4,3,,13.000,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua do Espinheiro, 690 - Espinheiro, Recife - PE",50,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Playground', 'Salão de festas']",1.700,"
                      R$ 600
                  "
"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Governador Agamenon Magalhães, 2778 - Santo Amaro, Recife - PE",60,2,2,1,,1.100,
"Apartamento com 4 Quartos para Aluguel, 260m²","Boa Viagem, Recife - PE",260,6,4,3,,14.000,
"Apartamento com 4 Quartos para Aluguel, 190m²","Avenida Dezessete de Agosto, 742 - Parnamirim, Recife - PE",190,1,4,3,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Condomínio fechado']",5.500,"
                      R$ 1.350
                  "
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Evaristo da Veiga - Casa Amarela, Recife - PE",70,2,2,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Segurança 24h', 'Cozinha']",1.200,"
                      R$ 635
                  "
"Apartamento com 3 Quartos para Aluguel, 82m²","Avenida Conselheiro Rosa e Silva - Aflitos, Recife - PE",82,2,3,1,"['Ar-condicionado', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico']",1.900,"
                      R$ 660
                  "
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Tijucas, 271 - Cordeiro, Recife - PE",70,1,2,--,"['Condomínio fechado', 'Cozinha', 'Área de serviço']",710,"
                      R$ 45
                  "
"Apartamento com  Quarto para Aluguel, 45m²","Rua Aristides Muniz, 65 - Boa Viagem, Recife - PE",45,1,1,--,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado']",1.900,
"Apartamento com  Quarto para Aluguel, 42m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",42,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.800,
"Apartamento com 3 Quartos para Aluguel, 95m²","Rua João Fernandes Vieira - Boa Vista, Recife - PE",95,1,3,1,"['Varanda', 'Condomínio fechado', 'Segurança 24h', 'Cozinha', 'Área de serviço']",1.100,"
                      R$ 590
                  "
"Apartamento com 3 Quartos para Aluguel, 82m²","Estrada do Encanamento, 726 - Casa Forte, Recife - PE",82,1,3,1,"['Ar-condicionado', 'Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",900,"
                      R$ 770
                  "
"Apartamento com  Quarto para Aluguel, 35m²","Boa Viagem, Recife - PE",35,1,1,1,,2.200,
"Apartamento com 3 Quartos para Aluguel, 104m²","Rua Dom José Lopes, 487 - Boa Viagem, Recife - PE",104,2,3,2,,2.600,
"Apartamento com 3 Quartos para Aluguel, 135m²","Rua Luiz Barbalho, 127 - Boa Vista, Recife - PE",135,3,3,2,['Salão de festas'],1.700,"
                      R$ 1.000
                  "
"Apartamento com  Quarto para Aluguel, 40m²","Rua Faustino Porto, 288 - Boa Viagem, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Condomínio fechado', 'Salão de festas']",1.700,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua do Riachuelo, 435 - Boa Vista, Recife - PE",50,2,2,--,['Elevador'],1.500,
"Apartamento com 4 Quartos para Aluguel, 420m²","Boa Viagem, Recife - PE",420,6,4,5,,30.000,
"Apartamento com 2 Quartos para Aluguel, 10m²","Iputinga, Recife - PE",10,1,2,--,"['Elevador', 'Varanda', 'Cozinha', 'Jardim', 'Área de serviço']",1.100,"
                      R$ 320
                  "
"Apartamento com 3 Quartos para Aluguel, 120m²","Boa Viagem, Recife - PE",120,1,3,2,,2.400,"
                      R$ 900
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua do Hospício, 333 - Boa Vista, Recife - PE",50,1,2,--,['Cozinha'],850,
"Apartamento com 4 Quartos para Aluguel, 336m²","Boa Viagem, Recife - PE",336,5,4,3,,20.000,
"Apartamento com 5 Quartos para Aluguel, 368m²","Boa Viagem, Recife - PE",368,5,5,4,,12.000,
"Apartamento com 4 Quartos para Aluguel, 455m²","Boa Viagem, Recife - PE",455,5,4,4,,14.300,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Ministro Nelson Hungria, 0 - Boa Viagem, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",1.500,
